Continent,Region/Country,Variable,Year,Quantity (per 1000 hl)
Africa,Guinea-Bissau,Production,2002,0
Africa,Guinea-Bissau,Production,2003,0
Africa,Guinea-Bissau,Production,2004,0
Africa,Guinea-Bissau,Production,2005,0
Africa,Guinea-Bissau,Production,2006,0
Africa,Guinea-Bissau,Production,2007,0
Africa,Guinea-Bissau,Production,2008,0
Africa,Guinea-Bissau,Production,2009,0
Africa,Guinea-Bissau,Production,2010,0
Africa,Guinea-Bissau,Production,2011,0
Africa,Guinea-Bissau,Production,2012,0
Africa,Guinea-Bissau,Production,2013,0
Africa,Guinea-Bissau,Production,2014,0
Africa,Guinea-Bissau,Production,2015,0
Africa,Guinea-Bissau,Production,2016,0
Africa,Guinea-Bissau,Production,2017,0
Africa,Guinea-Bissau,Production,2018,0
Africa,Guinea-Bissau,Production,2019,0
Africa,Guinea-Bissau,Production,2020,0
Africa,Guinea-Bissau,Production,2021,0
Africa,Guinea-Bissau,Production,2022,0
America,Guyana,Consumption,1995,0
America,Guyana,Production,1995,0
America,Guyana,Consumption,1996,0
America,Guyana,Production,1996,0
America,Guyana,Consumption,1997,0
America,Guyana,Production,1997,0
America,Guyana,Consumption,1998,0
America,Guyana,Production,1998,0
America,Guyana,Consumption,1999,0
America,Guyana,Production,1999,0
America,Guyana,Consumption,2000,0
America,Guyana,Production,2000,0
America,Guyana,Consumption,2001,0
America,Guyana,Production,2001,0
America,Guyana,Consumption,2002,0
America,Guyana,Production,2002,0
America,Guyana,Production,2003,0
America,Guyana,Consumption,2004,0
America,Guyana,Production,2004,0
America,Guyana,Production,2005,0
America,Guyana,Consumption,2006,0
America,Guyana,Production,2006,0
America,Guyana,Consumption,2007,0
America,Guyana,Production,2007,0
America,Guyana,Consumption,2008,0
America,Guyana,Production,2008,0
America,Guyana,Consumption,2009,0
America,Guyana,Production,2009,0
America,Guyana,Consumption,2010,0
America,Guyana,Production,2010,0
America,Guyana,Production,2011,0
America,Guyana,Production,2012,0
America,Guyana,Consumption,2013,0
America,Guyana,Production,2013,0
America,Guyana,Consumption,2014,0
America,Guyana,Production,2014,0
America,Guyana,Consumption,2015,0
America,Guyana,Production,2015,0
America,Guyana,Consumption,2016,0
America,Guyana,Production,2016,0
America,Guyana,Production,2017,0
America,Guyana,Production,2018,0
America,Guyana,Production,2019,0
America,Guyana,Production,2020,0
America,Guyana,Production,2021,0
America,Guyana,Production,2022,0
America,Haiti,Production,1995,0
America,Haiti,Production,1996,0
America,Haiti,Production,1997,0
America,Haiti,Production,1998,0
America,Haiti,Production,1999,0
America,Haiti,Production,2000,0
America,Haiti,Production,2001,0
America,Haiti,Production,2002,0
America,Haiti,Production,2003,0
America,Haiti,Production,2004,0
America,Haiti,Production,2005,0
America,Haiti,Production,2006,0
America,Haiti,Production,2007,0
America,Haiti,Production,2008,0
America,Haiti,Production,2009,0
America,Haiti,Production,2010,0
America,Haiti,Production,2011,0
America,Haiti,Production,2012,0
America,Haiti,Production,2013,0
America,Haiti,Production,2014,0
America,Haiti,Production,2015,0
America,Haiti,Production,2016,0
America,Haiti,Production,2017,0
America,Haiti,Production,2018,0
America,Haiti,Production,2019,0
America,Haiti,Production,2020,0
America,Haiti,Production,2021,0
America,Haiti,Production,2022,0
America,Honduras,Production,1995,0
America,Honduras,Production,1996,0
America,Honduras,Production,1997,0
America,Honduras,Production,1998,0
America,Honduras,Production,1999,0
America,Honduras,Production,2000,0
America,Honduras,Production,2001,0
America,Honduras,Production,2002,0
America,Honduras,Production,2003,0
America,Honduras,Production,2004,0
America,Honduras,Production,2005,0
America,Honduras,Production,2006,0
America,Honduras,Production,2007,0
America,Honduras,Production,2008,0
America,Honduras,Production,2009,0
America,Honduras,Production,2010,0
America,Honduras,Production,2011,0
America,Honduras,Production,2012,0
America,Honduras,Production,2013,0
America,Honduras,Production,2014,0
America,Honduras,Production,2015,0
America,Honduras,Production,2016,0
America,Honduras,Production,2017,0
America,Honduras,Production,2018,0
America,Honduras,Production,2019,0
America,Honduras,Production,2020,0
America,Honduras,Production,2021,0
America,Honduras,Production,2022,0
Asia,India,Consumption,1996,0
Asia,India,Consumption,2001,0
Asia,India,Consumption,2002,0
Asia,Indonesia,Production,1995,0
Asia,Indonesia,Production,1996,0
Asia,Indonesia,Production,1997,0
Asia,Indonesia,Production,1998,0
Asia,Indonesia,Production,1999,0
Asia,Indonesia,Production,2000,0
Asia,Indonesia,Production,2001,0
Asia,Indonesia,Production,2002,0
Asia,Indonesia,Production,2003,0
Asia,Indonesia,Consumption,2004,0
Asia,Indonesia,Production,2004,0
Asia,Indonesia,Consumption,2005,0
Asia,Indonesia,Production,2005,0
Asia,Indonesia,Consumption,2006,0
Asia,Indonesia,Production,2006,0
Asia,Indonesia,Consumption,2007,0
Asia,Indonesia,Production,2007,0
Asia,Indonesia,Consumption,2008,0
Asia,Indonesia,Production,2008,0
Asia,Indonesia,Consumption,2009,0
Asia,Indonesia,Production,2009,0
Asia,Indonesia,Consumption,2010,0
Asia,Indonesia,Production,2010,0
Asia,Indonesia,Consumption,2011,0
Asia,Indonesia,Production,2011,0
Asia,Indonesia,Consumption,2012,0
Asia,Indonesia,Production,2012,0
Asia,Indonesia,Consumption,2013,0
Asia,Indonesia,Production,2013,0
Asia,Indonesia,Consumption,2014,0
Asia,Indonesia,Production,2014,0
Asia,Indonesia,Consumption,2015,0
Asia,Indonesia,Production,2015,0
Asia,Indonesia,Production,2016,0
Asia,Indonesia,Production,2017,0
Asia,Indonesia,Production,2018,0
Asia,Indonesia,Production,2019,0
Asia,Indonesia,Production,2020,0
Asia,Indonesia,Production,2021,0
Asia,Indonesia,Production,2022,0
Asia,Iran,Consumption,1995,0
Asia,Iran,Production,1995,0
Asia,Iran,Consumption,1996,0
Asia,Iran,Production,1996,0
Asia,Iran,Consumption,1997,0
Asia,Iran,Production,1997,0
Asia,Iran,Consumption,1998,0
Asia,Iran,Production,1998,0
Asia,Iran,Consumption,1999,0
Asia,Iran,Production,1999,0
Asia,Iran,Consumption,2000,0
Asia,Iran,Production,2000,0
Asia,Iran,Consumption,2001,0
Asia,Iran,Production,2001,0
Asia,Iran,Consumption,2002,0
Asia,Iran,Production,2002,0
Asia,Iran,Consumption,2003,0
Asia,Iran,Production,2003,0
Asia,Iran,Consumption,2004,0
Asia,Iran,Production,2004,0
Asia,Iran,Consumption,2005,0
Asia,Iran,Production,2005,0
Asia,Iran,Consumption,2006,0
Asia,Iran,Production,2006,0
Asia,Iran,Production,2007,0
Asia,Iran,Production,2008,0
Asia,Iran,Consumption,2009,0
Asia,Iran,Production,2009,0
Asia,Iran,Consumption,2010,0
Asia,Iran,Production,2010,0
Asia,Iran,Consumption,2011,0
Asia,Iran,Production,2011,0
Asia,Iran,Consumption,2012,0
Asia,Iran,Production,2012,0
Asia,Iran,Consumption,2013,0
Asia,Iran,Production,2013,0
Asia,Iran,Consumption,2014,0
Asia,Iran,Production,2014,0
Asia,Iran,Consumption,2015,0
Asia,Iran,Production,2015,0
Asia,Iran,Consumption,2016,0
Asia,Iran,Production,2016,0
Asia,Iran,Consumption,2017,0
Asia,Iran,Production,2017,0
Asia,Iran,Consumption,2018,0
Asia,Iran,Production,2018,0
Asia,Iran,Consumption,2019,0
Asia,Iran,Production,2019,0
Asia,Iran,Consumption,2020,0
Asia,Iran,Production,2020,0
Asia,Iran,Consumption,2021,0
Asia,Iran,Production,2021,0
Asia,Iran,Consumption,2022,0
Asia,Iran,Production,2022,0
Asia,Iraq,Consumption,1995,0
Asia,Iraq,Production,1995,0
Asia,Iraq,Consumption,1996,0
Asia,Iraq,Production,1996,0
Asia,Iraq,Consumption,1997,0
Asia,Iraq,Production,1997,0
Asia,Iraq,Consumption,1998,0
Asia,Iraq,Production,1998,0
Asia,Iraq,Consumption,1999,0
Asia,Iraq,Production,1999,0
Asia,Iraq,Consumption,2000,0
Asia,Iraq,Production,2000,0
Asia,Iraq,Consumption,2001,0
Asia,Iraq,Production,2001,0
Asia,Iraq,Consumption,2002,0
Asia,Iraq,Production,2002,0
Asia,Iraq,Production,2003,0
Asia,Iraq,Production,2004,0
Asia,Iraq,Consumption,2005,0
Asia,Iraq,Production,2005,0
Asia,Iraq,Production,2006,0
Asia,Iraq,Production,2007,0
Asia,Iraq,Production,2008,0
Asia,Iraq,Production,2009,0
Asia,Iraq,Production,2010,0
Asia,Iraq,Production,2011,0
Asia,Iraq,Production,2012,0
Asia,Iraq,Production,2013,0
Asia,Iraq,Production,2014,0
Asia,Iraq,Production,2015,0
Asia,Iraq,Production,2016,0
Asia,Iraq,Production,2017,0
Asia,Iraq,Production,2018,0
Asia,Iraq,Production,2019,0
Asia,Iraq,Production,2020,0
Asia,Iraq,Production,2021,0
Asia,Iraq,Production,2022,0
Europe,Ireland,Production,1995,0
Europe,Ireland,Production,1996,0
Europe,Ireland,Production,1997,0
Europe,Ireland,Production,1998,0
Europe,Ireland,Production,1999,0
Europe,Ireland,Production,2000,0
Europe,Ireland,Production,2001,0
Europe,Ireland,Production,2002,0
Europe,Ireland,Production,2003,0
Europe,Ireland,Production,2004,0
Europe,Ireland,Production,2005,0
Europe,Ireland,Production,2006,0
Europe,Ireland,Production,2007,0
Europe,Ireland,Production,2008,0
Europe,Ireland,Production,2009,0
Europe,Ireland,Production,2010,0
Europe,Ireland,Production,2011,0
Europe,Ireland,Production,2012,0
Europe,Ireland,Production,2013,0
Europe,Ireland,Production,2014,0
Europe,Ireland,Production,2015,0
Europe,Ireland,Production,2016,0
Europe,Ireland,Production,2017,0
Europe,Ireland,Production,2018,0
Europe,Ireland,Production,2019,0
Europe,Ireland,Production,2020,0
Europe,Ireland,Production,2021,0
Europe,Ireland,Production,2022,0
America,Jamaica,Production,1995,0
America,Jamaica,Production,1996,0
America,Jamaica,Production,1997,0
America,Jamaica,Production,1998,0
America,Jamaica,Production,1999,0
America,Jamaica,Production,2000,0
America,Jamaica,Production,2001,0
America,Jamaica,Production,2002,0
America,Jamaica,Production,2003,0
America,Jamaica,Production,2004,0
America,Jamaica,Production,2005,0
America,Jamaica,Production,2006,0
America,Jamaica,Production,2007,0
America,Jamaica,Production,2008,0
America,Jamaica,Production,2009,0
America,Jamaica,Production,2010,0
America,Jamaica,Production,2011,0
America,Jamaica,Production,2012,0
America,Jamaica,Production,2013,0
America,Jamaica,Production,2014,0
America,Jamaica,Production,2015,0
America,Jamaica,Production,2016,0
America,Jamaica,Production,2017,0
America,Jamaica,Production,2018,0
America,Jamaica,Production,2019,0
America,Jamaica,Production,2020,0
America,Jamaica,Production,2021,0
America,Jamaica,Production,2022,0
Asia,Jordan,Consumption,1995,0
Asia,Jordan,Production,1995,0
Asia,Jordan,Consumption,1996,0
Asia,Jordan,Production,1996,0
Asia,Jordan,Production,1997,0
Asia,Jordan,Production,1998,0
Asia,Jordan,Production,1999,0
Asia,Jordan,Production,2000,0
Asia,Jordan,Production,2001,0
Asia,Jordan,Production,2002,0
Asia,Jordan,Production,2003,0
Asia,Jordan,Production,2004,0
Asia,Jordan,Production,2005,0
Asia,Jordan,Production,2006,0
Asia,Jordan,Production,2007,0
Asia,Jordan,Production,2008,0
Asia,Jordan,Production,2009,0
Asia,Jordan,Production,2010,0
Asia,Jordan,Production,2011,0
Asia,Jordan,Production,2012,0
Asia,Jordan,Production,2013,0
Asia,Jordan,Production,2014,0
Asia,Jordan,Production,2015,0
Asia,Jordan,Production,2016,0
Asia,Jordan,Production,2017,0
Asia,Jordan,Production,2018,0
Asia,Jordan,Production,2019,0
Asia,Jordan,Production,2020,0
Asia,Jordan,Production,2021,0
Asia,Jordan,Production,2022,0
Africa,Kenya,Production,1995,0
Africa,Kenya,Production,1996,0
Africa,Kenya,Production,1997,0
Africa,Kenya,Production,1998,0
Africa,Kenya,Production,1999,0
Africa,Kenya,Production,2000,0
Africa,Kenya,Production,2001,0
Africa,Kenya,Production,2002,0
Africa,Kenya,Production,2003,0
Africa,Kenya,Production,2004,0
Africa,Kenya,Production,2005,0
Africa,Kenya,Production,2006,0
Africa,Kenya,Production,2007,0
Africa,Kenya,Production,2008,0
Africa,Kenya,Production,2009,0
Africa,Kenya,Production,2010,0
Africa,Kenya,Production,2011,0
Africa,Kenya,Production,2012,0
Africa,Kenya,Production,2013,0
Africa,Kenya,Production,2014,0
Africa,Kenya,Production,2015,0
Africa,Kenya,Production,2016,0
Africa,Kenya,Production,2017,0
Africa,Kenya,Production,2018,0
Africa,Kenya,Production,2019,0
Africa,Kenya,Production,2020,0
Africa,Kenya,Production,2021,0
Africa,Kenya,Production,2022,0
Oceania,Kiribati,Consumption,1995,0
Oceania,Kiribati,Production,1995,0
Oceania,Kiribati,Consumption,1996,0
Oceania,Kiribati,Production,1996,0
Oceania,Kiribati,Consumption,1997,0
Oceania,Kiribati,Production,1997,0
Oceania,Kiribati,Consumption,1998,0
Oceania,Kiribati,Production,1998,0
Oceania,Kiribati,Consumption,1999,0
Oceania,Kiribati,Production,1999,0
Oceania,Kiribati,Consumption,2000,0
Oceania,Kiribati,Production,2000,0
Oceania,Kiribati,Consumption,2001,0
Oceania,Kiribati,Production,2001,0
Oceania,Kiribati,Consumption,2002,0
Oceania,Kiribati,Production,2002,0
Oceania,Kiribati,Consumption,2003,0
Oceania,Kiribati,Production,2003,0
Oceania,Kiribati,Consumption,2004,0
Oceania,Kiribati,Production,2004,0
Oceania,Kiribati,Consumption,2005,0
Oceania,Kiribati,Production,2005,0
Oceania,Kiribati,Consumption,2006,0
Oceania,Kiribati,Production,2006,0
Oceania,Kiribati,Production,2007,0
Oceania,Kiribati,Consumption,2008,0
Oceania,Kiribati,Production,2008,0
Oceania,Kiribati,Consumption,2009,0
Oceania,Kiribati,Production,2009,0
Oceania,Kiribati,Consumption,2010,0
Oceania,Kiribati,Production,2010,0
Oceania,Kiribati,Consumption,2011,0
Oceania,Kiribati,Production,2011,0
Oceania,Kiribati,Consumption,2012,0
Oceania,Kiribati,Production,2012,0
Oceania,Kiribati,Consumption,2013,0
Oceania,Kiribati,Production,2013,0
Oceania,Kiribati,Consumption,2014,0
Oceania,Kiribati,Production,2014,0
Oceania,Kiribati,Consumption,2015,0
Oceania,Kiribati,Production,2015,0
Oceania,Kiribati,Consumption,2016,0
Oceania,Kiribati,Production,2016,0
Oceania,Kiribati,Consumption,2017,0
Oceania,Kiribati,Production,2017,0
Oceania,Kiribati,Consumption,2018,0
Oceania,Kiribati,Production,2018,0
Oceania,Kiribati,Consumption,2019,0
Oceania,Kiribati,Production,2019,0
Oceania,Kiribati,Consumption,2020,0
Oceania,Kiribati,Production,2020,0
Oceania,Kiribati,Consumption,2021,0
Oceania,Kiribati,Production,2021,0
Oceania,Kiribati,Consumption,2022,0
Oceania,Kiribati,Production,2022,0
Asia,Korea (the Democratic People's Republic of),Production,1995,0
Asia,Korea (the Democratic People's Republic of),Production,1996,0
Asia,Korea (the Democratic People's Republic of),Production,1997,0
Asia,Korea (the Democratic People's Republic of),Production,1998,0
Asia,Korea (the Democratic People's Republic of),Production,1999,0
Asia,Korea (the Democratic People's Republic of),Production,2000,0
Asia,Korea (the Democratic People's Republic of),Production,2001,0
Asia,Korea (the Democratic People's Republic of),Production,2002,0
Asia,Korea (the Democratic People's Republic of),Production,2003,0
Asia,Korea (the Democratic People's Republic of),Production,2004,0
Asia,Korea (the Democratic People's Republic of),Production,2005,0
Asia,Korea (the Democratic People's Republic of),Production,2006,0
Asia,Korea (the Democratic People's Republic of),Production,2007,0
Asia,Korea (the Democratic People's Republic of),Production,2008,0
Asia,Korea (the Democratic People's Republic of),Production,2009,0
Asia,Korea (the Democratic People's Republic of),Production,2010,0
Asia,Korea (the Democratic People's Republic of),Production,2011,0
Asia,Korea (the Democratic People's Republic of),Production,2012,0
Asia,Korea (the Democratic People's Republic of),Production,2013,0
Asia,Korea (the Democratic People's Republic of),Production,2014,0
Asia,Korea (the Democratic People's Republic of),Production,2015,0
Asia,Korea (the Democratic People's Republic of),Production,2016,0
Asia,Korea (the Democratic People's Republic of),Production,2017,0
Asia,Korea (the Democratic People's Republic of),Production,2018,0
Asia,Korea (the Democratic People's Republic of),Production,2019,0
Asia,Korea (the Democratic People's Republic of),Production,2020,0
Asia,Korea (the Democratic People's Republic of),Production,2021,0
Asia,Korea (the Democratic People's Republic of),Production,2022,0
Asia,Korea (the Republic of),Production,1995,0
Asia,Korea (the Republic of),Production,1996,0
Asia,Korea (the Republic of),Production,1997,0
Asia,Korea (the Republic of),Production,1998,0
Asia,Korea (the Republic of),Production,1999,0
Asia,Korea (the Republic of),Production,2000,0
Asia,Korea (the Republic of),Production,2001,0
Asia,Korea (the Republic of),Production,2002,0
Asia,Korea (the Republic of),Production,2003,0
Asia,Korea (the Republic of),Production,2004,0
Asia,Korea (the Republic of),Production,2005,0
Asia,Korea (the Republic of),Production,2006,0
Asia,Korea (the Republic of),Production,2007,0
Asia,Korea (the Republic of),Production,2008,0
Asia,Korea (the Republic of),Production,2009,0
Asia,Korea (the Republic of),Production,2010,0
Asia,Korea (the Republic of),Production,2011,0
Asia,Korea (the Republic of),Production,2012,0
Asia,Korea (the Republic of),Production,2013,0
Asia,Korea (the Republic of),Production,2014,0
Asia,Korea (the Republic of),Production,2015,0
Asia,Korea (the Republic of),Production,2016,0
Asia,Korea (the Republic of),Production,2017,0
Asia,Korea (the Republic of),Production,2018,0
Asia,Korea (the Republic of),Production,2019,0
Asia,Korea (the Republic of),Production,2020,0
Asia,Korea (the Republic of),Production,2021,0
Asia,Korea (the Republic of),Production,2022,0
Asia,Kuwait,Production,1995,0
Asia,Kuwait,Production,1996,0
Asia,Kuwait,Production,1997,0
Asia,Kuwait,Production,1998,0
Asia,Kuwait,Production,1999,0
Asia,Kuwait,Production,2000,0
Asia,Kuwait,Production,2001,0
Asia,Kuwait,Production,2002,0
Asia,Kuwait,Production,2003,0
Asia,Kuwait,Production,2004,0
Asia,Kuwait,Production,2005,0
Asia,Kuwait,Production,2006,0
Asia,Kuwait,Production,2007,0
Asia,Kuwait,Production,2008,0
Asia,Kuwait,Production,2009,0
Asia,Kuwait,Production,2010,0
Asia,Kuwait,Production,2011,0
Asia,Kuwait,Production,2012,0
Asia,Kuwait,Production,2013,0
Asia,Kuwait,Production,2014,0
Asia,Kuwait,Production,2015,0
Asia,Kuwait,Production,2016,0
Asia,Kuwait,Production,2017,0
Asia,Kuwait,Production,2018,0
Asia,Kuwait,Production,2019,0
Asia,Kuwait,Production,2020,0
Asia,Kuwait,Production,2021,0
Asia,Kuwait,Production,2022,0
Asia,Lao People's Democratic Republic,Consumption,1995,0
Asia,Lao People's Democratic Republic,Production,1995,0
Asia,Lao People's Democratic Republic,Production,1996,0
Asia,Lao People's Democratic Republic,Production,1997,0
Asia,Lao People's Democratic Republic,Production,1998,0
Asia,Lao People's Democratic Republic,Production,1999,0
Asia,Lao People's Democratic Republic,Production,2000,0
Asia,Lao People's Democratic Republic,Production,2001,0
Asia,Lao People's Democratic Republic,Production,2002,0
Asia,Lao People's Democratic Republic,Production,2003,0
Asia,Lao People's Democratic Republic,Production,2004,0
Asia,Lao People's Democratic Republic,Production,2005,0
Asia,Lao People's Democratic Republic,Production,2006,0
Asia,Lao People's Democratic Republic,Production,2007,0
Asia,Lao People's Democratic Republic,Production,2008,0
Asia,Lao People's Democratic Republic,Production,2009,0
Asia,Lao People's Democratic Republic,Production,2010,0
Asia,Lao People's Democratic Republic,Production,2011,0
Asia,Lao People's Democratic Republic,Production,2012,0
Asia,Lao People's Democratic Republic,Production,2013,0
Asia,Lao People's Democratic Republic,Production,2014,0
Asia,Lao People's Democratic Republic,Production,2015,0
Asia,Lao People's Democratic Republic,Production,2016,0
Asia,Lao People's Democratic Republic,Production,2017,0
Asia,Lao People's Democratic Republic,Production,2018,0
Asia,Lao People's Democratic Republic,Production,2019,0
Asia,Lao People's Democratic Republic,Production,2020,0
Asia,Lao People's Democratic Republic,Production,2021,0
Asia,Lao People's Democratic Republic,Production,2022,0
Europe,Latvia,Production,1999,0
Europe,Latvia,Production,2000,0
Europe,Latvia,Production,2001,0
Europe,Latvia,Production,2002,0
Europe,Latvia,Production,2003,0
Europe,Latvia,Production,2004,0
Africa,Lesotho,Production,1995,0
Africa,Lesotho,Production,1996,0
Africa,Lesotho,Production,1997,0
Africa,Lesotho,Production,1998,0
Africa,Lesotho,Production,1999,0
Africa,Lesotho,Production,2000,0
Africa,Lesotho,Production,2001,0
Africa,Lesotho,Consumption,2002,0
Africa,Lesotho,Production,2002,0
Africa,Lesotho,Consumption,2003,0
Africa,Lesotho,Production,2003,0
Africa,Lesotho,Consumption,2004,0
Africa,Lesotho,Production,2004,0
Africa,Lesotho,Consumption,2005,0
Africa,Lesotho,Production,2005,0
Africa,Lesotho,Consumption,2006,0
Africa,Lesotho,Production,2006,0
Africa,Lesotho,Production,2007,0
Africa,Lesotho,Production,2008,0
Africa,Lesotho,Production,2009,0
Africa,Lesotho,Production,2010,0
Africa,Lesotho,Production,2011,0
Africa,Lesotho,Production,2012,0
Africa,Lesotho,Production,2013,0
Africa,Lesotho,Production,2014,0
Africa,Lesotho,Production,2015,0
Africa,Lesotho,Production,2016,0
Africa,Lesotho,Production,2017,0
Africa,Lesotho,Production,2018,0
Africa,Lesotho,Production,2019,0
Africa,Lesotho,Production,2020,0
Africa,Lesotho,Production,2021,0
Africa,Lesotho,Production,2022,0
Africa,Liberia,Production,1995,0
Africa,Liberia,Consumption,1996,0
Africa,Liberia,Production,1996,0
Africa,Liberia,Production,1997,0
Africa,Liberia,Production,1998,0
Africa,Liberia,Production,1999,0
Africa,Liberia,Production,2000,0
Africa,Liberia,Production,2001,0
Africa,Liberia,Production,2002,0
Africa,Liberia,Consumption,2003,0
Africa,Liberia,Production,2003,0
Africa,Liberia,Production,2004,0
Africa,Liberia,Production,2005,0
Africa,Liberia,Consumption,2006,0
Africa,Liberia,Production,2006,0
Africa,Liberia,Production,2007,0
Africa,Liberia,Production,2008,0
Africa,Liberia,Production,2009,0
Africa,Liberia,Production,2010,0
Africa,Liberia,Production,2011,0
Africa,Liberia,Production,2012,0
Africa,Liberia,Production,2013,0
Africa,Liberia,Production,2014,0
Africa,Liberia,Production,2015,0
Africa,Liberia,Production,2016,0
Africa,Liberia,Production,2017,0
Africa,Liberia,Production,2018,0
Africa,Liberia,Production,2019,0
Africa,Liberia,Production,2020,0
Africa,Liberia,Production,2021,0
Africa,Liberia,Production,2022,0
Africa,Libya,Consumption,1995,0
Africa,Libya,Production,1995,0
Africa,Libya,Consumption,1996,0
Africa,Libya,Production,1996,0
Africa,Libya,Consumption,1997,0
Africa,Libya,Production,1997,0
Africa,Libya,Consumption,1998,0
Africa,Libya,Production,1998,0
Africa,Libya,Consumption,1999,0
Africa,Libya,Production,1999,0
Africa,Libya,Consumption,2000,0
Africa,Libya,Production,2000,0
Africa,Libya,Consumption,2001,0
Africa,Libya,Production,2001,0
Africa,Libya,Consumption,2002,0
Africa,Libya,Production,2002,0
Africa,Libya,Consumption,2003,0
Africa,Libya,Production,2003,0
Africa,Libya,Consumption,2004,0
Africa,Libya,Production,2004,0
Africa,Libya,Consumption,2005,0
Africa,Libya,Production,2005,0
Africa,Libya,Consumption,2006,0
Africa,Libya,Production,2006,0
Africa,Libya,Consumption,2007,0
Africa,Libya,Production,2007,0
Africa,Libya,Consumption,2008,0
Africa,Libya,Production,2008,0
Africa,Libya,Consumption,2009,0
Africa,Libya,Production,2009,0
Africa,Libya,Consumption,2010,0
Africa,Libya,Production,2010,0
Africa,Libya,Consumption,2011,0
Africa,Libya,Production,2011,0
Africa,Libya,Consumption,2012,0
Africa,Libya,Production,2012,0
Africa,Libya,Consumption,2013,0
Africa,Libya,Production,2013,0
Africa,Libya,Consumption,2014,0
Africa,Libya,Production,2014,0
Africa,Libya,Production,2015,0
Africa,Libya,Production,2016,0
Africa,Libya,Consumption,2017,0
Africa,Libya,Production,2017,0
Africa,Libya,Consumption,2018,0
Africa,Libya,Production,2018,0
Africa,Libya,Production,2019,0
Africa,Libya,Production,2020,0
Africa,Libya,Production,2021,0
Africa,Libya,Production,2022,0
Europe,Liechtenstein,Production,1995,0
Europe,Liechtenstein,Production,1996,0
Europe,Liechtenstein,Production,1997,0
Europe,Liechtenstein,Production,1998,0
Europe,Liechtenstein,Production,1999,0
Europe,Liechtenstein,Production,2000,0
Europe,Liechtenstein,Production,2001,0
Europe,Liechtenstein,Production,2002,0
Europe,Liechtenstein,Production,2003,0
Europe,Liechtenstein,Production,2004,0
Europe,Liechtenstein,Production,2005,0
Europe,Liechtenstein,Production,2006,0
Europe,Liechtenstein,Production,2007,0
Europe,Liechtenstein,Production,2008,0
Europe,Liechtenstein,Production,2009,0
Europe,Liechtenstein,Production,2010,0
Europe,Liechtenstein,Production,2011,0
Europe,Liechtenstein,Production,2012,0
Europe,Liechtenstein,Production,2013,0
Europe,Liechtenstein,Production,2014,0
Europe,Liechtenstein,Production,2015,0
Europe,Liechtenstein,Production,2016,0
Europe,Liechtenstein,Production,2017,0
Europe,Liechtenstein,Production,2018,0
Europe,Liechtenstein,Production,2019,0
Europe,Liechtenstein,Production,2020,0
Europe,Liechtenstein,Production,2021,0
Europe,Liechtenstein,Production,2022,0
Africa,Malawi,Production,1995,0
Africa,Malawi,Production,1996,0
Africa,Malawi,Production,1997,0
Africa,Malawi,Production,1998,0
Africa,Malawi,Production,1999,0
Africa,Malawi,Consumption,2000,0
Africa,Malawi,Production,2000,0
Africa,Malawi,Production,2001,0
Africa,Malawi,Production,2002,0
Africa,Malawi,Production,2003,0
Africa,Malawi,Production,2004,0
Africa,Malawi,Production,2005,0
Africa,Malawi,Production,2006,0
Africa,Malawi,Production,2007,0
Africa,Malawi,Production,2008,0
Africa,Malawi,Production,2009,0
Africa,Malawi,Production,2010,0
Africa,Malawi,Production,2011,0
Africa,Malawi,Production,2012,0
Africa,Malawi,Production,2013,0
Africa,Malawi,Production,2014,0
Africa,Malawi,Production,2015,0
Africa,Malawi,Production,2016,0
Africa,Malawi,Production,2017,0
Africa,Malawi,Production,2018,0
Africa,Malawi,Production,2019,0
Africa,Malawi,Production,2020,0
Africa,Malawi,Production,2021,0
Africa,Malawi,Production,2022,0
Asia,Malaysia,Production,1995,0
Asia,Malaysia,Production,1996,0
Asia,Malaysia,Production,1997,0
Asia,Malaysia,Production,1998,0
Asia,Malaysia,Production,1999,0
Asia,Malaysia,Production,2000,0
Asia,Malaysia,Production,2001,0
Asia,Malaysia,Production,2002,0
Asia,Malaysia,Production,2003,0
Asia,Malaysia,Production,2004,0
Asia,Malaysia,Production,2005,0
Asia,Malaysia,Production,2006,0
Asia,Malaysia,Production,2007,0
Asia,Malaysia,Production,2008,0
Asia,Malaysia,Production,2009,0
Asia,Malaysia,Production,2010,0
Asia,Malaysia,Production,2011,0
Asia,Malaysia,Production,2012,0
Asia,Malaysia,Production,2013,0
Asia,Malaysia,Production,2014,0
Asia,Malaysia,Production,2015,0
Asia,Malaysia,Production,2016,0
Asia,Malaysia,Production,2017,0
Asia,Malaysia,Production,2018,0
Asia,Malaysia,Production,2019,0
Asia,Malaysia,Production,2020,0
Asia,Malaysia,Production,2021,0
Asia,Malaysia,Production,2022,0
Asia,Maldives,Production,1995,0
Asia,Maldives,Production,1996,0
Asia,Maldives,Production,1997,0
Asia,Maldives,Production,1998,0
Asia,Maldives,Production,1999,0
Asia,Maldives,Production,2000,0
Asia,Maldives,Production,2001,0
Asia,Maldives,Production,2002,0
Asia,Maldives,Production,2003,0
Asia,Maldives,Production,2004,0
Asia,Maldives,Production,2005,0
Asia,Maldives,Production,2006,0
Asia,Maldives,Production,2007,0
Asia,Maldives,Production,2008,0
Asia,Maldives,Production,2009,0
Asia,Maldives,Production,2010,0
Asia,Maldives,Production,2011,0
